room_id,accommodates,bathrooms,bedrooms,cancel_pol,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,superhost
10485850,1.0,1.0,0.0,3,1.0,41.395431,2.132913,1.0,48.0,7,0.0,1,0
1603887,2.0,2.0,1.0,2,0.0,41.392924,2.185253,2.0,25.0,1,4.5,2,0
11862028,0.0,1.0,2.0,2,0.0,41.395866,2.180893,3.0,150.0,1,0.0,1,0
9019636,2.0,1.0,1.0,1,1.0,41.384179,2.168199,2.0,50.0,4,4.5,1,0
5911844,4.0,1.0,1.0,2,0.0,41.381261,2.175102,0.0,125.0,1,0.0,1,0
1556007,3.0,1.0,1.0,2,1.0,41.379999,2.164647,3.0,69.0,1,4.5,1,0
8811813,5.0,2.0,2.0,1,0.0,41.379845,2.136015,2.0,99.0,1,5.0,1,0
11381568,5.0,1.0,3.0,3,0.0,41.407855,2.171004,3.0,145.0,1,0.0,1,0
106198,2.0,1.0,0.0,2,0.0,41.378499,2.168191,0.0,59.0,1,5.0,1,0
12038088,2.0,1.0,1.0,1,0.0,41.379645,2.170245,2.0,35.0,4,5.0,2,0
3948899,2.0,2.0,1.0,3,0.0,41.388389,2.159282,0.0,39.0,1,4.5,2,0
9631334,2.0,1.0,1.0,3,1.0,41.400183,2.171352,3.0,40.0,1,4.5,2,0
10809943,1.0,1.0,1.0,3,1.0,41.374462,2.160372,1.0,25.0,1,5.0,2,0
5914786,2.0,1.0,1.0,3,1.0,41.406792,2.160792,5.0,50.0,1,0.0,2,0
1364091,2.0,2.0,1.0,2,1.0,41.416276,2.185423,3.0,45.0,6,0.0,2,0
7338332,0.0,1.0,2.0,1,1.0,41.381629,2.15562,3.0,69.0,1,4.5,1,0
12107319,1.0,1.0,1.0,3,1.0,41.418807,2.195752,1.0,20.0,1,0.0,2,0
8519913,2.0,2.0,1.0,3,0.0,41.377526,2.124634,1.0,48.0,1,3.5,2,0
118228,5.0,1.0,3.0,1,0.0,41.405928,2.175747,3.0,110.0,1,4.5,1,0
9420879,4.0,1.0,1.0,1,0.0,41.398759,2.173689,3.0,70.0,1,0.0,1,0
8509546,2.0,1.0,1.0,3,1.0,41.383792,2.179669,2.0,59.0,1,4.5,2,0
5927079,2.0,2.0,1.0,1,0.0,41.414269,2.165071,2.0,19.0,1,4.0,2,0
6803482,2.0,3.0,1.0,2,1.0,41.407547,2.188978,1.0,52.0,2,4.5,2,0
4523655,4.0,1.0,1.0,2,0.0,41.389949,2.162316,0.0,125.0,1,4.5,1,0
473395,4.0,2.0,2.0,1,0.0,41.399795,2.151769,3.0,150.0,1,4.5,1,0
1327636,4.0,1.0,1.0,3,1.0,41.374095,2.159952,2.0,100.0,1,4.5,1,0
6723738,1.0,1.0,1.0,3,0.0,41.379563,2.149106,1.0,20.0,1,4.0,2,0
3488221,4.0,2.0,3.0,1,1.0,41.436938,2.162197,3.0,71.0,1,4.0,1,0
2540033,2.0,0.0,1.0,1,0.0,41.385703,2.177314,2.0,38.0,1,4.5,2,0
6754350,2.0,1.0,1.0,3,0.0,41.373882,2.167,0.0,88.0,1,4.5,1,0
12144849,2.0,1.0,1.0,3,0.0,41.383193,2.180244,1.0,39.0,1,0.0,2,0
1699529,3.0,1.0,1.0,3,0.0,41.416478,2.147536,2.0,45.0,1,4.5,2,0
3431107,2.0,1.0,1.0,3,1.0,41.376585,2.17674,2.0,79.0,2,4.5,2,0
911436,2.0,0.0,1.0,2,0.0,41.384551,2.180682,1.0,35.0,1,4.5,2,0
8216970,2.0,1.0,1.0,3,0.0,41.41431,2.139768,1.0,23.0,1,0.0,2,0
10150554,3.0,1.0,1.0,3,1.0,41.379053,2.177819,3.0,85.0,1,5.0,1,0
11739614,2.0,1.0,1.0,3,1.0,41.389547,2.1563,1.0,30.0,1,0.0,2,0
700682,2.0,1.0,1.0,2,1.0,41.374467,2.162077,2.0,27.0,1,5.0,2,0
3671014,0.0,2.0,3.0,1,0.0,41.376278,2.15506,3.0,281.0,1,5.0,1,0
2282925,1.0,2.0,1.0,1,1.0,41.39575,2.171478,2.0,33.0,2,5.0,2,0
7355148,4.0,1.0,2.0,2,0.0,41.399777,2.204257,1.0,165.0,1,4.0,1,0
12015678,3.0,1.0,1.0,2,0.0,41.405219,2.167472,2.0,25.0,1,0.0,2,0
7126261,0.0,1.0,2.0,2,0.0,41.401445,2.207191,0.0,156.0,1,0.0,1,0
95719,2.0,1.0,1.0,2,1.0,41.383897,2.180115,2.0,41.0,1,5.0,2,0
12195622,4.0,2.0,2.0,1,1.0,41.38901,2.171501,3.0,240.0,1,0.0,1,0
6153926,4.0,1.0,0.0,1,0.0,41.387693,2.159029,2.0,79.0,1,4.5,1,0
10838878,1.0,1.0,1.0,3,1.0,41.402197,2.183574,1.0,47.0,1,0.0,2,0
11570171,2.0,1.0,1.0,3,0.0,41.381992,2.1787,1.0,59.0,1,4.0,1,0
5458126,3.0,1.0,1.0,1,1.0,41.391607,2.162041,3.0,150.0,1,5.0,1,0
7480152,2.0,2.0,1.0,2,1.0,41.40291,2.1695,1.0,24.0,1,5.0,2,0
10954149,2.0,1.0,1.0,3,0.0,41.403721,2.16888,1.0,40.0,1,4.5,2,0
407246,3.0,0.0,1.0,1,1.0,41.386034,2.182,0.0,80.0,1,5.0,1,0
4208144,0.0,2.0,2.0,2,0.0,41.377592,2.173339,0.0,116.0,1,4.5,1,0
9150715,5.0,1.0,2.0,2,0.0,41.377072,2.136914,3.0,59.0,1,4.0,1,0
745275,0.0,2.0,4.0,1,0.0,41.408436,2.147809,0.0,38.0,1,4.5,1,0
11767582,4.0,1.0,1.0,1,1.0,41.421146,2.160211,3.0,58.0,1,0.0,1,0
568432,2.0,1.0,1.0,2,0.0,41.385471,2.156789,4.0,28.0,9,5.0,2,1
3675684,2.0,2.0,2.0,3,1.0,41.404857,2.208219,1.0,176.0,1,0.0,1,0
931437,0.0,3.0,4.0,1,0.0,41.378424,2.160172,4.0,120.0,1,5.0,1,0
7744075,0.0,3.0,3.0,2,0.0,41.392003,2.169889,3.0,205.0,1,0.0,1,0
10567821,1.0,1.0,1.0,3,1.0,41.406883,2.183652,1.0,29.0,6,0.0,3,0
1296231,2.0,1.0,1.0,1,0.0,41.380713,2.160294,2.0,39.0,2,4.5,2,0
1485883,2.0,1.0,1.0,2,1.0,41.380476,2.178197,2.0,75.0,1,5.0,1,0
1664492,4.0,1.0,0.0,1,0.0,41.395888,2.201816,3.0,100.0,8,0.0,1,0
8531544,4.0,1.0,2.0,1,0.0,41.375629,2.162342,1.0,60.0,1,3.0,1,0
11318897,3.0,1.0,2.0,2,0.0,41.404955,2.151981,1.0,87.0,1,0.0,1,0
5646639,4.0,2.0,1.0,1,0.0,41.382598,2.151618,0.0,49.0,1,4.0,2,0
1222415,1.0,1.0,1.0,2,0.0,41.410265,2.14864,2.0,22.0,1,4.5,2,0
12202181,1.0,1.0,1.0,3,0.0,41.35908,2.136297,1.0,18.0,1,5.0,2,0
1524619,4.0,1.0,2.0,2,1.0,41.398616,2.204155,1.0,82.0,1,4.5,1,0
6779184,0.0,0.0,1.0,2,0.0,41.401787,2.164726,3.0,11.0,2,2.5,3,0
8983916,1.0,1.0,1.0,2,1.0,41.415392,2.180417,2.0,19.0,1,5.0,2,0
8728428,2.0,1.0,1.0,3,1.0,41.380844,2.162322,2.0,2338.0,2,5.0,2,0
2222172,0.0,1.0,3.0,1,0.0,41.381825,2.133705,3.0,75.0,1,4.5,1,0
1919244,2.0,1.0,1.0,1,0.0,41.38439,2.170469,1.0,40.0,1,4.5,2,0
399111,3.0,1.0,1.0,1,1.0,41.375011,2.142733,4.0,59.0,1,5.0,1,0
8219690,2.0,1.0,1.0,3,1.0,41.397159,2.199902,2.0,47.0,2,0.0,2,0
8667017,4.0,1.0,2.0,1,0.0,41.419304,2.174042,3.0,59.0,1,4.0,1,0
11341625,1.0,1.0,1.0,1,1.0,41.398377,2.182967,1.0,200.0,1,0.0,2,0
7216761,2.0,1.0,1.0,2,1.0,41.387853,2.160981,2.0,41.0,1,4.5,2,0
5856211,0.0,2.0,3.0,2,0.0,41.395819,2.174448,2.0,100.0,1,4.5,1,0
10787280,2.0,1.0,1.0,2,0.0,41.377773,2.191264,1.0,130.0,1,0.0,1,0
5528712,4.0,1.0,2.0,1,1.0,41.382942,2.160293,5.0,140.0,1,5.0,1,0
5523123,2.0,0.0,1.0,1,1.0,41.392152,2.124481,1.0,50.0,1,5.0,2,0
4523663,2.0,1.0,1.0,2,0.0,41.387201,2.169257,3.0,120.0,1,3.5,1,0
11052163,0.0,2.0,3.0,3,1.0,41.380573,2.144979,1.0,350.0,1,0.0,1,0
2880605,0.0,1.0,1.0,1,0.0,41.375077,2.164145,4.0,90.0,1,4.5,1,0
11747827,4.0,1.0,2.0,3,1.0,41.409034,2.18637,3.0,54.0,1,4.0,1,0
8192471,2.0,1.0,0.0,1,0.0,41.385056,2.174628,3.0,50.0,1,4.5,1,0
6821817,3.0,1.0,1.0,2,0.0,41.379424,2.152884,1.0,35.0,4,4.5,2,0
6650775,2.0,1.0,1.0,3,1.0,41.413164,2.154927,2.0,28.0,1,4.5,2,0
6441571,5.0,1.0,2.0,2,0.0,41.379418,2.154235,1.0,50.0,1,4.5,1,0
7614102,1.0,1.0,1.0,1,2.0,41.383464,2.159854,3.0,18.0,1,3.5,2,0
12019945,3.0,1.0,1.0,3,1.0,41.372078,2.159208,1.0,85.0,1,0.0,1,0
9918492,4.0,1.0,2.0,3,0.0,41.415118,2.184032,5.0,30.0,1,0.0,1,0
5199425,1.0,1.0,1.0,1,0.0,41.38244,2.161277,2.0,2280.0,1,4.5,2,0
10663752,0.0,1.0,2.0,1,1.0,41.394595,2.193235,2.0,99.0,1,5.0,1,1
6757806,1.0,1.0,1.0,2,1.0,41.378744,2.15125,2.0,19.0,1,4.5,2,0
2415180,2.0,1.0,1.0,1,1.0,41.378874,2.160894,6.0,89.0,1,4.0,1,0
3782046,1.0,1.0,1.0,1,1.0,41.4371,2.156476,5.0,50.0,1,5.0,2,0
569527,4.0,1.0,0.0,3,0.0,41.399388,2.20415,3.0,45.0,1,4.0,1,0
10406022,1.0,0.0,1.0,3,0.0,41.38325,2.172014,4.0,22.0,1,0.0,2,0
3501451,2.0,1.0,0.0,3,1.0,41.395627,2.176093,1.0,52.0,8,4.0,1,0
12163375,3.0,1.0,1.0,3,1.0,41.417092,2.180647,1.0,30.0,1,0.0,2,0
4806720,5.0,1.0,2.0,3,0.0,41.374262,2.158524,3.0,90.0,1,5.0,1,0
3359557,0.0,2.0,2.0,1,0.0,41.403169,2.177816,0.0,85.0,1,4.0,1,0
1686975,4.0,1.0,2.0,2,0.0,41.372249,2.162033,3.0,115.0,1,4.5,1,0
7951824,2.0,1.0,1.0,3,1.0,41.410741,2.174733,1.0,35.0,1,5.0,2,0
4416467,2.0,1.0,1.0,1,1.0,41.390063,2.180115,3.0,120.0,8,5.0,1,0
7166039,2.0,1.0,1.0,3,0.0,41.378041,2.161415,1.0,50.0,1,0.0,2,0
2639747,0.0,2.0,4.0,1,0.0,41.391938,2.181606,0.0,92.0,1,4.5,1,0
8084576,2.0,1.0,1.0,1,0.0,41.403209,2.150129,2.0,13.0,1,4.0,2,0
9191683,1.0,1.0,1.0,2,0.0,41.396757,2.197974,1.0,25.0,2,5.0,2,0
1930371,4.0,1.0,2.0,1,0.0,41.407871,2.156661,3.0,109.0,1,4.5,1,0
11758501,3.0,1.0,1.0,1,0.0,41.378486,2.191676,0.0,60.0,1,0.0,1,0
3217842,4.0,1.0,2.0,1,0.0,41.388402,2.199389,2.0,45.0,3,3.5,1,0
6089127,5.0,1.0,2.0,1,1.0,41.423664,2.198145,2.0,75.0,1,4.0,1,0
2336308,2.0,1.0,1.0,3,0.0,41.382199,2.156316,2.0,59.0,1,5.0,2,0
5276540,1.0,1.0,1.0,3,1.0,41.392251,2.157442,1.0,33.0,1,4.5,2,0
6960179,2.0,1.0,1.0,2,1.0,41.377562,2.187833,7.0,140.0,1,5.0,1,0
10761885,1.0,1.0,1.0,3,1.0,41.40346,2.182163,2.0,18.0,1,4.0,2,0
4074552,2.0,0.0,1.0,1,1.0,41.402519,2.178602,1.0,39.0,1,4.5,2,0
9721931,0.0,1.0,2.0,1,0.0,41.380734,2.159742,0.0,175.0,1,0.0,1,0
6988275,2.0,1.0,1.0,3,1.0,41.418128,2.152489,1.0,75.0,1,0.0,1,0
2132747,4.0,1.0,1.0,2,0.0,41.406315,2.204498,2.0,82.0,1,4.5,1,0
3400111,2.0,1.0,1.0,3,0.0,41.384664,2.179774,3.0,39.0,1,4.5,2,0
770175,0.0,1.0,2.0,2,1.0,41.408842,2.173544,3.0,59.0,1,5.0,1,0
5569410,2.0,0.0,1.0,3,1.0,41.417002,2.167909,1.0,50.0,1,0.0,2,0
5067340,2.0,1.0,1.0,1,0.0,41.381114,2.166657,2.0,35.0,1,4.5,1,0
2797941,4.0,1.0,2.0,2,1.0,41.409401,2.160953,3.0,69.0,1,4.5,1,0
5792851,4.0,1.0,2.0,1,0.0,41.372898,2.16732,0.0,80.0,1,5.0,1,0
6884601,0.0,0.0,1.0,2,0.0,41.402288,2.164297,3.0,11.0,2,4.0,3,0
9645354,2.0,2.0,1.0,2,1.0,41.409253,2.154884,1.0,25.0,1,0.0,2,0
2324304,0.0,2.0,3.0,2,0.0,41.399646,2.16083,3.0,94.0,1,5.0,1,0
7016496,2.0,1.0,1.0,1,1.0,41.383133,2.181356,4.0,90.0,1,5.0,1,0
6660210,2.0,1.0,1.0,3,1.0,41.373066,2.163321,2.0,39.0,1,5.0,2,0
9409861,2.0,1.0,1.0,3,1.0,41.396918,2.14035,1.0,49.0,1,0.0,2,0
6284180,4.0,1.0,1.0,1,0.0,41.408346,2.15852,3.0,125.0,1,0.0,1,0
6409864,2.0,1.0,1.0,3,0.0,41.392358,2.155308,3.0,120.0,1,4.0,1,0
684025,2.0,1.0,1.0,3,1.0,41.4076,2.160766,2.0,25.0,1,4.0,2,0
7418069,0.0,2.0,4.0,2,0.0,41.39946,2.170881,1.0,69.0,1,4.5,1,0
4770220,2.0,1.0,1.0,1,0.0,41.387708,2.176237,1.0,50.0,1,4.5,2,0
412649,3.0,1.0,2.0,1,0.0,41.371125,2.148657,3.0,61.0,1,4.5,1,0
11286609,2.0,1.0,1.0,3,1.0,41.377555,2.157644,2.0,40.0,1,5.0,2,0
185354,0.0,1.0,2.0,1,0.0,41.373093,2.165893,3.0,3109.0,1,4.5,1,0
11862133,0.0,1.0,2.0,1,0.0,41.404823,2.174279,0.0,165.0,1,0.0,1,0
11712721,2.0,1.0,0.0,3,1.0,41.389955,2.162421,1.0,40.0,1,4.0,1,0
11109230,0.0,2.0,3.0,3,1.0,41.384117,2.157657,5.0,180.0,1,0.0,1,0
8729922,2.0,1.0,1.0,1,1.0,41.393366,2.170128,2.0,45.0,1,4.5,2,0
10980835,2.0,1.0,1.0,3,1.0,41.394531,2.1783,1.0,76.0,1,0.0,1,0
9443781,3.0,1.0,2.0,2,0.0,41.392933,2.173415,1.0,90.0,1,5.0,1,0
11646468,3.0,4.0,1.0,1,0.0,41.394842,2.148619,1.0,60.0,2,0.0,2,0
11382559,2.0,1.0,1.0,3,1.0,41.404404,2.17972,1.0,50.0,1,0.0,2,0
6624330,4.0,1.0,1.0,2,0.0,41.409357,2.176395,1.0,55.0,7,4.0,3,0
4221676,4.0,1.0,1.0,1,1.0,41.389787,2.155622,3.0,69.0,1,4.0,1,0
762947,2.0,1.0,1.0,1,2.0,41.367515,2.134606,1.0,26.0,2,4.5,2,0
8069578,2.0,2.0,1.0,3,1.0,41.394073,2.12161,1.0,30.0,1,0.0,2,0
1116340,2.0,1.0,1.0,1,1.0,41.391171,2.158828,1.0,64.0,1,4.5,2,0
214970,2.0,1.0,1.0,2,1.0,41.369975,2.164735,3.0,30.0,1,4.5,2,0
11965166,5.0,1.0,2.0,1,0.0,41.378844,2.19117,6.0,100.0,1,0.0,1,0
1830917,0.0,1.0,2.0,1,0.0,41.397141,2.16956,1.0,139.0,1,4.5,1,0
9154907,1.0,1.0,1.0,3,1.0,41.431999,2.14416,1.0,22.0,1,0.0,2,0
979763,2.0,1.0,1.0,3,1.0,41.39161,2.17846,1.0,80.0,1,5.0,2,0
12101336,2.0,1.0,1.0,1,0.0,41.382908,2.163224,3.0,117.0,1,5.0,1,0
6429227,2.0,1.0,1.0,2,0.0,41.396125,2.171127,3.0,90.0,8,1.0,1,0
7601611,5.0,1.0,3.0,2,0.0,41.390012,2.15825,2.0,55.0,1,4.5,1,0
7171094,2.0,1.0,1.0,2,1.0,41.3877,2.149843,3.0,75.0,1,5.0,1,0
6244443,0.0,0.0,1.0,2,0.0,41.400986,2.16391,3.0,11.0,2,3.5,3,0
9403101,3.0,1.0,1.0,2,0.0,41.395072,2.142803,1.0,59.0,1,4.0,1,0
7739629,2.0,1.0,1.0,3,1.0,41.403681,2.155722,1.0,46.0,1,5.0,2,0
11476539,5.0,1.0,3.0,1,0.0,41.4264,2.1558,2.0,25.0,1,0.0,1,0
4529302,3.0,1.0,1.0,2,1.0,41.383371,2.146552,3.0,30.0,7,5.0,2,0
931991,4.0,1.0,1.0,2,0.0,41.405201,2.174138,3.0,55.0,1,4.0,1,0
882655,2.0,1.0,1.0,2,1.0,41.416381,2.177542,3.0,28.0,1,0.0,2,0
6840542,4.0,1.0,2.0,3,1.0,41.40193,2.16036,1.0,115.0,1,0.0,1,0
11634460,4.0,1.0,0.0,3,1.0,41.386204,2.160713,1.0,160.0,8,0.0,1,0
9783450,3.0,2.0,2.0,3,1.0,41.389149,2.146187,2.0,82.0,1,4.5,1,0
10824605,0.0,2.0,2.0,3,0.0,41.389755,2.157984,1.0,100.0,1,5.0,1,0
5360823,4.0,1.0,1.0,1,0.0,41.398524,2.208406,1.0,56.0,1,4.5,1,0
4146748,2.0,1.0,1.0,3,0.0,41.399634,2.179455,1.0,3178.0,1,4.5,2,0
2626530,0.0,1.0,3.0,1,0.0,41.379045,2.161826,3.0,143.0,1,4.5,1,0
6522117,4.0,1.0,2.0,2,1.0,41.388237,2.160768,1.0,95.0,1,5.0,1,0
705747,2.0,1.0,1.0,2,1.0,41.379794,2.175616,9.0,29.0,1,5.0,1,0
2099242,5.0,1.0,3.0,1,0.0,41.376157,2.153348,0.0,85.0,1,0.0,1,0
10411902,5.0,1.0,3.0,1,1.0,41.3735,2.168345,0.0,110.0,1,4.5,1,0
6582857,1.0,2.0,1.0,1,0.0,41.38985,2.14419,1.0,20.0,1,4.5,2,0
1690443,1.0,1.0,1.0,2,1.0,41.409351,2.156575,3.0,25.0,1,4.5,2,0
11220830,2.0,2.0,1.0,1,0.0,41.409526,2.157134,2.0,25.0,1,5.0,2,0
4261921,1.0,1.0,1.0,2,1.0,41.417118,2.179982,4.0,16.0,1,4.5,2,0
9848718,2.0,1.0,1.0,3,1.0,41.383432,2.173709,3.0,56.0,8,5.0,2,0
6779800,2.0,1.0,1.0,2,1.0,41.379553,2.189578,1.0,80.0,1,4.0,1,0
7443541,2.0,2.0,1.0,2,1.0,41.376446,2.155788,1.0,53.0,1,5.0,2,0
10600966,1.0,2.0,1.0,3,1.0,41.377667,2.142263,1.0,35.0,7,4.5,2,0
4166625,2.0,1.0,1.0,2,1.0,41.394586,2.171458,2.0,35.0,1,4.5,2,0
838389,0.0,2.0,8.0,1,2.0,41.379083,2.175939,4.0,200.0,1,4.5,1,0
11384529,2.0,2.0,1.0,3,1.0,41.388808,2.171522,1.0,250.0,1,0.0,2,0
6536364,3.0,0.0,1.0,2,0.0,41.41573,2.163681,2.0,45.0,1,4.5,3,0
6832552,4.0,1.0,1.0,3,1.0,41.395895,2.20198,3.0,180.0,8,4.5,1,0
8955406,3.0,1.0,2.0,3,1.0,41.381013,2.188642,1.0,58.0,1,4.0,1,0
5112647,2.0,1.0,1.0,2,1.0,41.416022,2.184101,1.0,20.0,1,4.5,2,0
4819628,2.0,1.0,1.0,2,1.0,41.396965,2.149366,3.0,77.0,1,0.0,1,0
11998271,1.0,1.0,1.0,1,0.0,41.400741,2.162638,1.0,25.0,2,5.0,2,0
2790716,2.0,1.0,1.0,1,0.0,41.380552,2.177838,3.0,89.0,1,5.0,1,0
5789512,4.0,1.0,3.0,1,0.0,41.376852,2.162083,0.0,76.0,1,4.0,1,0
4609157,4.0,1.0,1.0,1,0.0,41.398962,2.160714,1.0,67.0,1,4.5,1,0
2991893,5.0,2.0,3.0,2,0.0,41.37575,2.166031,2.0,62.0,1,5.0,1,0
3458897,4.0,1.0,0.0,1,0.0,41.380703,2.169872,0.0,70.0,1,4.5,1,0
478951,0.0,0.0,3.0,3,0.0,41.398975,2.176922,2.0,146.0,1,4.5,1,0
624427,0.0,2.0,3.0,2,0.0,41.375264,2.155155,4.0,80.0,1,3.5,1,0
536440,3.0,2.0,2.0,2,1.0,41.410512,2.171755,2.0,83.0,1,4.5,1,0
10870680,4.0,2.0,2.0,1,0.0,41.405172,2.215681,2.0,166.0,4,0.0,1,0
11844326,2.0,1.0,1.0,1,1.0,41.373779,2.160369,3.0,29.0,1,0.0,2,0
6625268,1.0,1.0,1.0,1,0.0,41.405,2.16438,1.0,31.0,1,0.0,2,0
7486420,3.0,1.0,1.0,2,1.0,41.398092,2.196309,1.0,55.0,8,4.5,1,0
2275925,0.0,1.0,3.0,1,1.0,41.401354,2.199663,3.0,104.0,1,5.0,1,0
11068902,4.0,1.0,2.0,1,1.0,41.402633,2.20018,2.0,110.0,7,0.0,1,0
8727441,3.0,1.0,2.0,2,1.0,41.395581,2.185197,5.0,85.0,1,5.0,1,0
6218546,2.0,1.0,0.0,1,0.0,41.391967,2.176069,0.0,85.0,1,4.5,1,0
7047052,2.0,1.0,1.0,2,0.0,41.382508,2.16542,2.0,75.0,1,4.5,2,0
10564417,0.0,1.0,3.0,3,0.0,41.390708,2.174945,0.0,203.0,1,0.0,1,0
3790797,1.0,1.0,1.0,3,0.0,41.422138,2.149535,1.0,20.0,1,5.0,2,0
7030274,1.0,0.0,1.0,2,1.0,41.377211,2.15595,3.0,17.0,1,5.0,2,0
9111209,2.0,0.0,1.0,2,1.0,41.398428,2.159673,1.0,35.0,1,5.0,2,0
9558084,2.0,1.0,1.0,3,0.0,41.383321,2.163998,2.0,39.0,1,4.5,2,0
1235517,2.0,1.0,1.0,1,0.0,41.381103,2.177221,2.0,25.0,1,4.5,2,0
8723568,2.0,2.0,1.0,3,0.0,41.389392,2.193595,1.0,38.0,1,0.0,2,0
3228036,4.0,1.0,1.0,1,0.0,41.378445,2.162498,0.0,102.0,1,0.0,1,0
10062279,1.0,2.0,1.0,2,0.0,41.403205,2.174177,2.0,28.0,1,5.0,2,0
9459773,5.0,2.0,3.0,3,0.0,41.381064,2.142028,3.0,69.0,1,0.0,1,0
12124551,0.0,3.0,3.0,1,0.0,41.403708,2.201718,2.0,161.0,1,0.0,1,0
11562597,3.0,1.0,2.0,3,0.0,41.387547,2.154084,3.0,60.0,1,3.5,1,0
909775,2.0,1.0,1.0,2,1.0,41.389552,2.177295,2.0,36.0,1,5.0,2,0
7729859,2.0,1.0,1.0,2,1.0,41.406452,2.203369,2.0,80.0,1,4.5,1,0
8136788,2.0,0.0,1.0,3,1.0,41.387738,2.13626,1.0,53.0,2,0.0,2,0
10028225,4.0,1.0,2.0,3,1.0,41.384852,2.181592,0.0,91.0,1,5.0,1,0
3518018,2.0,1.0,1.0,3,1.0,41.381216,2.161014,1.0,60.0,1,0.0,2,0
9676316,0.0,1.0,2.0,1,0.0,41.380324,2.160071,0.0,175.0,1,4.0,1,0
2105089,0.0,1.0,3.0,1,0.0,41.408164,2.173415,0.0,116.0,1,4.5,1,0
11218123,4.0,1.0,1.0,1,1.0,41.432415,2.175448,1.0,16.0,1,0.0,2,0
1199382,4.0,1.0,1.0,1,0.0,41.395774,2.170537,1.0,129.0,1,5.0,1,0
8976471,2.0,1.0,1.0,3,0.0,41.412144,2.180636,1.0,19.0,1,4.5,2,0
11883978,1.0,1.0,1.0,3,1.0,41.415763,2.157959,1.0,2338.0,1,0.0,2,0
3146613,3.0,1.0,2.0,3,0.0,41.406291,2.165865,2.0,61.0,1,4.5,1,0
11840797,5.0,1.0,2.0,3,1.0,41.387782,2.178817,3.0,7014.0,1,0.0,1,0
10958253,2.0,2.0,1.0,3,1.0,41.375895,2.160738,1.0,40.0,1,4.0,2,0
6800342,2.0,1.0,1.0,3,1.0,41.404882,2.174815,1.0,36.0,1,5.0,3,0
10976256,2.0,1.0,1.0,3,1.0,41.378132,2.175848,2.0,25.0,4,5.0,2,0
4594109,1.0,1.0,1.0,3,1.0,41.409643,2.147454,1.0,19.0,1,4.5,2,0
10165090,4.0,1.0,2.0,2,0.0,41.419659,2.151281,0.0,96.0,1,4.0,1,0
8209452,5.0,1.0,2.0,1,1.0,41.414288,2.217167,2.0,68.0,1,4.0,1,0
3457215,0.0,2.0,2.0,1,1.0,41.383144,2.175314,4.0,75.0,1,5.0,1,0
11516487,1.0,1.0,1.0,3,1.0,41.373583,2.130844,1.0,18.0,1,4.5,2,0
11953297,2.0,1.0,1.0,2,0.0,41.381533,2.181077,2.0,30.0,1,0.0,2,0
7787017,4.0,2.0,3.0,3,1.0,41.402108,2.15534,1.0,120.0,1,5.0,1,0
9211213,5.0,1.0,2.0,1,0.0,41.375647,2.163739,3.0,92.0,1,0.0,1,0
772593,3.0,1.0,0.0,1,0.0,41.389264,2.194763,3.0,50.0,1,3.5,1,0
6694244,1.0,1.0,1.0,3,0.0,41.404547,2.194016,1.0,69.0,1,5.0,2,0
3453824,2.0,1.0,1.0,3,1.0,41.375607,2.160677,2.0,60.0,1,4.5,1,0
197511,2.0,1.0,1.0,3,0.0,41.408571,2.140997,2.0,25.0,1,5.0,2,0
5744938,0.0,1.0,2.0,1,1.0,41.382155,2.171564,2.0,100.0,1,3.5,1,0
7612210,2.0,1.0,1.0,3,1.0,41.407677,2.16685,1.0,30.0,1,0.0,2,0
3100451,3.0,1.0,2.0,3,0.0,41.385197,2.178688,3.0,150.0,1,4.0,1,0
7968185,0.0,1.0,1.0,2,0.0,41.392836,2.152753,1.0,76.0,2,4.0,3,0
8594824,4.0,2.0,2.0,1,1.0,41.407963,2.21549,0.0,200.0,1,5.0,1,0
8278488,1.0,1.0,1.0,3,0.0,41.368205,2.134819,1.0,23.0,1,5.0,2,0
315799,2.0,0.0,1.0,1,0.0,41.380541,2.156069,3.0,85.0,1,5.0,2,0
11985740,1.0,1.0,1.0,3,0.0,41.405573,2.167302,3.0,15.0,1,4.0,2,0
1523802,2.0,1.0,1.0,1,0.0,41.393473,2.172164,0.0,217.0,1,5.0,1,0
775644,4.0,1.0,2.0,1,0.0,41.380378,2.15302,3.0,115.0,1,4.5,1,0
3590912,0.0,2.0,3.0,1,0.0,41.395127,2.146245,14.0,185.0,1,5.0,1,0
3007695,2.0,1.0,1.0,3,1.0,41.373924,2.16049,3.0,95.0,1,5.0,1,0
2268067,4.0,2.0,2.0,1,0.0,41.397179,2.168188,2.0,119.0,1,4.5,1,0
11083792,2.0,1.0,1.0,1,0.0,41.399362,2.159236,1.0,30.0,1,0.0,2,0
9879133,2.0,1.0,1.0,3,1.0,41.431382,2.179065,1.0,70.0,1,0.0,2,0
11486494,2.0,1.0,1.0,1,1.0,41.382502,2.18389,5.0,100.0,1,5.0,1,0
1196392,0.0,2.0,2.0,3,0.0,41.373328,2.162835,0.0,91.0,1,5.0,1,0
7343913,2.0,1.0,0.0,2,1.0,41.392015,2.148497,1.0,40.0,1,4.0,1,0
6637712,3.0,2.0,1.0,1,0.0,41.379473,2.163605,1.0,19.0,1,4.0,2,0
4114081,0.0,2.0,3.0,1,0.0,41.401353,2.169598,0.0,125.0,1,4.0,1,0
