,availability,avg_estimated_bookings,avg_minstay,avg_occupancy_rate,avg_price,avg_reviews_listing,income_month,income_year,listings,most_common_neigh
32326050,98.4,5.0,1.0,12.0,25.0,10.0,10.4,125.0,1,el Poble Sec
28171024,98.4,3.0,1.0,1.8,32.0,6.0,8.0,96.0,1,la Sagrada Famlia
8993554,99.7,3.5,2.0,28.2,25.0,7.0,14.6,175.0,1,el Baix Guinard
41141290,97.6,6.8,1.7,3.0,23.0,13.7,79.4,953.0,3,Sants
23419668,99.7,1.0,2.0,21.8,80.0,2.0,13.3,160.0,1,la Dreta de l'Eixample
9255701,51.2,2.5,3.0,17.5,75.0,5.0,46.9,562.5,1,la Vila Olmpica del Poblenou
2489110,92.3,15.0,0.0,8.1,65.0,30.0,0.0,0.0,1,el Poble Sec
400154,60.2,4.1,0.0,6.7,85.0,8.2,0.0,0.0,3,el Clot
30928040,37.8,6.0,4.0,0.9,75.0,12.0,150.0,1800.0,1,la Bordeta
3472156,98.6,2.0,3.0,0.4,65.0,4.0,32.5,390.0,1,l'Antiga Esquerra de l'Eixample
16734682,80.3,8.0,3.0,0.9,29.0,16.0,58.0,696.0,1,el Fort Pienc
14959749,26.3,1.0,1.0,37.5,80.0,2.0,6.7,80.0,1,la Vila de Grcia
27048738,67.5,0.8,1.0,3.8,47.5,1.5,6.9,82.5,2,Navas
35887907,99.2,0.5,3.0,5.7,30.0,1.0,3.8,45.0,1,el Putxet i el Farr
4193061,67.1,4.0,4.0,1.8,75.0,8.0,100.0,1200.0,1,el Poblenou
3726119,96.4,2.0,1.0,4.8,20.0,4.0,3.3,40.0,1,Provenals del Poblenou
17553487,91.8,3.3,3.0,7.0,90.0,6.5,73.1,877.5,1,el Camp d'en Grassot i Grcia Nova
8936234,91.8,7.5,1.0,2.7,22.0,15.0,13.8,165.0,1,el Poble Sec
7256875,89.9,9.5,2.0,2.9,98.0,19.0,155.2,1862.0,1,el Fort Pienc
3373868,87.7,12.5,2.0,11.6,90.0,25.0,187.5,2250.0,1,el Raval
27171631,22.2,3.0,1.0,0.5,28.0,6.0,7.0,84.0,1,el Camp d'en Grassot i Grcia Nova
21166896,94.0,21.3,1.0,23.5,76.0,42.5,134.6,1615.0,1,les Corts
2860168,41.8,13.8,3.0,10.2,30.0,27.5,203.7,2444.0,2,la Prosperitat
5618482,99.7,0.5,1.0,15.5,80.0,1.0,3.3,40.0,1,el Poble Sec
36129246,35.3,0.5,1.0,0.4,26.0,1.0,1.1,13.0,1,la Nova Esquerra de l'Eixample
5045046,83.6,16.6,3.0,30.0,54.0,33.1,223.8,2685.1,1,el Poble Sec
3562295,92.6,22.5,2.0,5.4,29.0,44.9,108.5,1302.4,1,Sant Antoni
6102836,98.1,8.5,3.0,37.9,50.0,17.0,106.3,1275.0,1,la Sagrada Famlia
17095135,81.4,17.5,2.0,1.6,50.0,35.0,145.8,1750.0,1,les Corts
17341245,60.3,31.3,1.0,5.9,95.0,62.5,247.4,2968.8,1,la Sagrada Famlia
39238464,77.5,6.5,1.0,5.5,17.5,13.0,20.0,240.5,2,el Poble Sec
38951745,84.1,10.0,2.0,4.3,49.0,20.0,81.7,980.0,1,el Poble Sec
1350468,98.1,8.5,3.0,2.4,50.0,17.0,106.3,1275.0,1,el Barri Gtic
10541894,91.2,15.6,2.0,12.9,80.5,31.3,830.2,9962.0,4,el Barri Gtic
20117985,92.1,20.8,2.0,15.0,36.0,41.5,249.0,2988.0,2,la Font de la Guatlla
375625,99.5,1.5,0.8,6.7,193.0,3.0,88.8,1065.5,4,el Poblenou
3357515,89.3,12.6,0.0,4.1,135.0,25.2,0.0,0.0,1,el Parc i la Llacuna del Poblenou
17570640,97.5,3.0,2.0,5.0,39.0,6.0,19.5,234.0,1,el Barri Gtic
29670225,95.3,9.0,2.0,2.1,80.0,18.0,120.0,1440.0,1,el Bess i el Maresme
17701714,64.1,27.5,2.0,23.3,72.0,55.0,330.0,3960.0,1,el Poble Sec
9141076,85.1,11.4,3.0,4.6,140.0,22.8,796.3,9555.0,2,la Vila de Grcia
8493909,99.7,5.3,2.0,4.4,39.0,10.5,34.1,409.5,1,la Vila de Grcia
12999510,52.3,13.5,2.0,11.3,110.0,27.0,141.7,1700.0,2,la Sagrada Famlia
4012887,97.5,10.3,2.0,24.9,70.0,20.7,120.6,1446.9,1,la Sagrada Famlia
11098968,99.7,3.3,1.0,0.7,31.0,6.5,8.4,100.8,1,el Camp de l'Arpa del Clot
5815130,33.2,8.8,2.0,7.9,38.0,17.5,118.1,1417.0,2,la Nova Esquerra de l'Eixample
13059215,95.3,11.3,2.0,4.7,80.0,22.5,150.0,1800.0,1,la Dreta de l'Eixample
40683385,95.6,2.0,2.0,14.3,45.0,4.0,15.0,180.0,1,la Dreta de l'Eixample
22756190,49.3,21.5,2.0,11.8,33.0,43.0,118.3,1419.0,1,la Sagrada Famlia
7805791,98.9,0.5,1.0,12.7,66.0,1.0,2.8,33.0,1,Sant Antoni
6871904,91.8,7.8,2.3,13.1,29.0,15.6,140.8,1689.2,3,la Vila de Grcia
13433699,1.1,0.5,2.0,15.9,70.0,1.0,5.8,70.0,1,la Vila de Grcia
21795874,89.9,13.3,2.0,5.7,90.0,26.5,198.8,2385.0,1,la Salut
33180134,99.5,9.5,3.0,1.5,19.0,19.0,45.1,541.5,1,la Barceloneta
28090172,99.7,0.5,1.0,0.6,21.0,1.0,0.9,10.5,1,la Nova Esquerra de l'Eixample
957291,56.3,22.8,1.5,10.6,34.0,45.5,158.1,1897.0,2,"Sant Pere, Santa Caterina i la Ribera"
11008876,90.1,8.0,2.5,6.2,80.0,16.0,388.7,4664.5,2,la Barceloneta
2161517,93.7,1.5,3.0,7.7,210.0,3.0,78.8,945.0,1,Hostafrancs
15920367,65.5,9.5,2.0,12.3,20.0,19.0,63.3,760.0,2,la Nova Esquerra de l'Eixample
18013042,92.0,25.3,2.0,19.1,50.0,50.5,210.4,2525.0,1,l'Antiga Esquerra de l'Eixample
2218867,99.7,4.8,2.0,3.7,29.0,9.7,23.4,280.4,1,la Sagrada Famlia
3775349,71.2,10.9,0.0,14.4,120.0,21.8,0.0,0.0,1,"Sant Pere, Santa Caterina i la Ribera"
4397943,99.7,2.0,1.0,8.9,85.0,4.0,14.2,170.0,1,el Barri Gtic
6265721,99.2,4.5,2.0,4.8,45.0,9.0,33.8,405.0,1,la Dreta de l'Eixample
170874,99.2,16.1,3.0,4.3,50.0,32.2,201.1,2413.5,1,el Poble Sec
27410239,95.9,1.5,1.0,0.4,22.0,3.0,2.8,33.0,1,la Maternitat i Sant Ramon
1727357,40.8,1.0,1.0,24.5,46.0,2.0,3.8,46.0,1,la Vila de Grcia
3275647,66.3,20.5,2.0,16.5,58.0,41.1,198.6,2382.6,1,la Sagrada Famlia
6953857,98.9,7.5,2.0,12.0,35.0,15.0,43.8,525.0,1,Sant Antoni
17013634,50.7,3.0,2.0,0.5,27.0,6.0,13.5,162.0,1,la Vila de Grcia
2710403,99.7,2.5,1.0,4.0,39.0,5.0,8.1,97.5,1,la Dreta de l'Eixample
8510344,86.8,8.0,1.0,7.6,29.3,15.9,71.2,854.0,3,el Bess i el Maresme
14747474,87.4,23.3,0.0,8.7,65.0,46.5,0.0,0.0,1,Sant Antoni
3480461,81.8,3.9,3.0,14.4,319.4,7.8,1644.1,19729.5,5,la Dreta de l'Eixample
1842063,98.1,4.5,3.0,2.1,40.0,9.0,45.0,540.0,1,la Dreta de l'Eixample
45874512,99.7,0.5,1.0,10.3,65.0,1.0,2.7,32.5,1,la Dreta de l'Eixample
16030611,23.0,12.5,2.0,3.4,25.0,25.0,52.1,625.0,1,el Barri Gtic
7822228,94.8,11.8,3.0,1.7,80.0,23.5,235.0,2820.0,1,el Poblenou
17152918,47.7,1.0,2.0,4.1,39.0,2.0,6.5,78.0,1,la Vila de Grcia
12448921,85.5,13.5,3.0,67.3,42.0,27.0,283.5,3402.0,2,el Barri Gtic
1350553,98.4,2.5,1.0,9.7,17.0,5.0,3.5,42.5,1,Can Peguera
12637431,34.3,28.0,2.0,73.0,39.0,56.0,182.0,2184.0,1,la Nova Esquerra de l'Eixample
18054048,86.8,21.5,1.0,6.2,100.0,43.0,179.2,2150.0,1,la Sagrada Famlia
1694625,99.5,6.1,1.0,5.9,60.0,12.2,30.4,364.8,1,el Clot
21876304,98.1,12.3,2.5,19.2,27.0,24.5,141.8,1701.0,2,la Barceloneta
6642595,24.4,8.0,2.0,2.3,29.0,16.0,38.7,464.0,1,la Salut
6822822,99.5,3.0,1.0,0.4,25.0,6.0,6.3,75.0,1,Sarri
9038321,48.2,6.5,3.0,0.8,17.0,13.0,27.6,331.5,1,Sant Antoni
13982632,98.1,10.8,1.0,26.5,94.0,21.5,84.2,1010.5,1,la Sagrada Famlia
13441962,50.4,12.3,2.0,6.2,99.0,24.5,202.1,2425.5,1,el Camp d'en Grassot i Grcia Nova
32586667,87.0,9.8,1.0,16.1,30.0,19.5,54.4,652.5,2,la Sagrada Famlia
45009624,99.5,2.5,1.0,19.9,35.0,5.0,7.3,87.5,1,la Dreta de l'Eixample
10025903,99.7,19.3,2.0,14.1,48.0,38.5,154.0,1848.0,1,el Poble Sec
48947016,8.2,0.5,2.0,2.9,60.0,1.0,5.0,60.0,1,la Vila de Grcia
8174514,61.1,6.8,1.0,1.9,96.0,13.5,54.0,648.0,1,el Parc i la Llacuna del Poblenou
12950451,72.6,3.5,2.0,4.9,70.0,7.0,40.8,490.0,1,el Guinard
2603961,90.1,18.4,1.4,6.5,24.7,36.9,337.7,4052.2,7,la Nova Esquerra de l'Eixample
5888954,99.2,19.9,1.0,7.1,30.0,39.8,49.8,597.4,1,la Vila de Grcia
29973435,87.0,5.8,2.0,3.3,29.7,11.7,90.3,1083.0,3,el Raval
38348821,99.2,3.0,1.0,3.3,27.0,6.0,6.8,81.0,1,el Poble Sec
5982709,56.7,0.5,7.0,33.8,181.0,1.0,52.8,633.5,1,el Poblenou
35858044,96.2,6.0,1.0,3.4,30.0,12.0,15.0,180.0,1,"Sant Pere, Santa Caterina i la Ribera"
16736075,99.7,15.5,4.0,8.7,195.0,31.0,1007.5,12090.0,1,el Raval
19061702,99.3,5.5,2.0,2.5,19.5,11.0,36.0,432.0,2,la Guineueta
9477063,81.6,12.0,0.0,12.8,85.0,24.0,0.0,0.0,1,Sant Antoni
5979082,91.8,28.5,1.0,5.0,49.0,57.0,116.4,1396.5,1,la Font de la Guatlla
16473035,90.1,10.4,2.0,1.6,80.0,20.8,225.0,2700.0,2,la Sagrada Famlia
15293390,51.2,7.0,12.3,12.9,43.3,14.0,456.7,5480.0,3,la Nova Esquerra de l'Eixample
11925743,74.5,2.0,7.0,1.2,70.0,4.0,81.7,980.0,1,el Fort Pienc
6077392,63.3,13.5,3.0,3.6,65.0,27.0,219.4,2632.5,1,la Sagrada Famlia
19217363,45.5,11.8,2.0,0.9,30.0,23.5,58.8,705.0,1,"Sant Pere, Santa Caterina i la Ribera"
16350164,95.3,8.0,2.0,5.4,25.0,16.0,33.3,400.0,1,la Nova Esquerra de l'Eixample
4152277,99.7,5.4,2.0,40.0,119.0,10.8,107.5,1290.0,1,el Poblenou
3300312,84.7,18.7,0.0,2.6,70.0,37.5,0.0,0.0,1,la Marina de Port
439460,40.0,0.5,2.0,2.3,25.0,1.0,2.1,25.0,1,la Nova Esquerra de l'Eixample
30964698,19.7,8.5,3.0,3.9,45.0,17.0,95.6,1147.5,1,l'Antiga Esquerra de l'Eixample
8788956,46.0,0.5,3.0,1.1,180.0,1.0,22.5,270.0,1,la Dreta de l'Eixample
10746845,97.5,6.0,3.0,7.5,90.0,12.0,135.0,1620.0,1,Sant Antoni
43565515,99.7,0.5,2.0,45.9,155.0,1.0,25.8,310.0,2,Sant Antoni
46478014,96.7,1.5,2.0,18.4,52.0,3.0,13.0,156.0,1,el Carmel
8592353,76.2,0.5,3.0,13.1,98.0,1.0,12.3,147.0,1,la Dreta de l'Eixample
3447779,95.8,6.3,1.0,1.5,46.5,12.6,47.6,571.2,2,el Fort Pienc
8854502,99.7,13.5,2.0,11.5,42.0,27.0,94.5,1134.0,1,la Nova Esquerra de l'Eixample
6953961,34.7,5.4,1.0,22.7,58.8,10.8,112.3,1347.5,4,Diagonal Mar i el Front Martim del Poblenou
4938732,98.9,0.5,1.0,8.7,50.0,1.0,2.1,25.0,1,el Raval
22363117,83.0,2.0,3.0,4.9,100.0,4.0,50.0,600.0,1,el Fort Pienc
32971762,99.5,3.0,2.0,4.2,30.0,6.0,15.0,180.0,1,"Sant Pere, Santa Caterina i la Ribera"
11385843,96.7,16.9,1.0,7.7,46.0,33.8,129.4,1552.5,2,el Raval
7150580,85.8,19.8,1.0,8.1,120.0,39.5,197.5,2370.0,1,"Sant Pere, Santa Caterina i la Ribera"
3038197,84.9,17.9,1.0,9.6,37.6,35.8,279.5,3353.5,5,Sant Antoni
1391607,85.9,3.1,3.0,9.4,395.5,6.2,3500.8,42009.0,28,l'Antiga Esquerra de l'Eixample
5397496,96.2,13.8,1.0,2.2,78.0,27.6,360.0,4319.8,4,la Dreta de l'Eixample
45575505,99.5,0.5,3.0,3.4,110.0,1.0,13.8,165.0,1,"Sant Pere, Santa Caterina i la Ribera"
15457274,49.6,2.5,2.0,0.4,22.0,5.0,9.2,110.0,1,el Raval
1457147,94.9,6.1,2.0,11.8,32.5,12.3,62.5,750.0,2,el Raval
34380796,99.7,2.0,2.0,2.7,40.0,4.0,13.3,160.0,1,el Poblenou
16569867,58.1,7.1,1.5,4.5,19.0,14.3,34.4,413.3,2,la Nova Esquerra de l'Eixample
7199745,96.3,15.5,2.0,8.4,25.0,31.0,112.8,1354.0,2,el Camp d'en Grassot i Grcia Nova
42198603,95.3,4.5,2.0,1.2,68.0,9.0,51.0,612.0,1,el Bess i el Maresme
31677443,92.0,17.5,4.0,33.0,20.0,35.0,116.7,1400.0,1,"Sant Pere, Santa Caterina i la Ribera"
4406278,50.4,5.3,4.0,16.8,27.0,10.5,47.3,567.0,1,Porta
17041921,41.1,24.5,0.0,33.5,55.0,49.0,0.0,0.0,1,l'Antiga Esquerra de l'Eixample
25511951,54.0,9.0,1.0,15.4,35.0,18.0,26.3,315.0,1,la Dreta de l'Eixample
326665,94.8,13.0,1.3,7.6,1489.3,25.9,4663.9,55966.5,3,el Poble Sec
39033866,38.4,0.5,4.0,2.4,146.0,1.0,24.3,292.0,1,la Vila de Grcia
13254487,83.6,6.5,0.0,2.8,65.0,13.0,0.0,0.0,1,el Poble Sec
30210630,99.7,1.0,1.0,2.5,49.0,2.0,4.1,49.0,1,la Dreta de l'Eixample
8559629,55.8,15.3,3.0,5.7,67.5,30.7,522.4,6268.2,2,la Vila de Grcia
12651564,45.2,2.5,1.0,1.9,28.0,5.0,5.8,70.0,1,el Raval
1260560,87.5,7.7,0.0,12.5,153.5,15.4,0.0,0.0,4,la Nova Esquerra de l'Eixample
30003032,99.7,0.5,3.0,6.5,501.0,1.0,62.6,751.5,1,Diagonal Mar i el Front Martim del Poblenou
23624723,99.7,5.0,1.0,2.2,60.0,10.0,25.0,300.0,1,la Sagrada Famlia
7281684,48.2,33.2,0.0,10.5,83.0,66.4,0.0,0.0,1,la Sagrada Famlia
29328558,94.5,13.0,1.0,35.8,24.0,26.0,26.0,312.0,1,la Barceloneta
11230232,69.6,23.3,0.0,35.3,185.0,46.5,0.0,0.0,1,el Barri Gtic
15170587,4.4,3.5,3.0,16.4,39.0,7.0,34.1,409.5,1,l'Antiga Esquerra de l'Eixample
5692445,99.0,3.7,1.0,20.7,38.8,7.5,66.2,794.5,4,la Nova Esquerra de l'Eixample
400416,91.1,2.5,2.5,16.5,73.5,5.0,68.0,816.0,2,la Vila de Grcia
4021283,90.8,7.1,2.5,11.8,107.5,14.3,406.3,4875.0,2,la Vila de Grcia
5086244,99.7,4.5,2.0,16.7,50.0,9.0,37.5,450.0,1,el Poble Sec
678949,98.9,5.8,3.0,0.9,104.0,11.5,149.5,1794.0,1,Sant Antoni
8471729,95.6,15.0,3.0,21.6,59.0,30.0,221.3,2655.0,1,la Sagrada Famlia
2333736,67.9,6.5,2.0,9.7,102.5,13.1,146.7,1760.0,2,el Poble Sec
26115113,76.7,2.5,2.0,1.6,23.0,5.0,7.7,92.0,2,la Nova Esquerra de l'Eixample
10017835,92.9,4.5,2.0,7.2,35.0,9.0,26.3,315.0,1,la Vila de Grcia
10230130,71.5,39.3,2.0,1.7,22.0,78.5,143.9,1727.0,1,"Sant Pere, Santa Caterina i la Ribera"
1760302,59.2,8.6,3.0,9.8,79.0,17.2,342.3,4107.6,2,el Fort Pienc
15252527,98.9,8.5,1.0,10.8,18.0,17.0,12.8,153.0,1,la Vila de Grcia
30104624,98.4,1.0,1.0,11.4,24.0,2.0,2.0,24.0,1,la Nova Esquerra de l'Eixample
13662007,86.0,1.5,7.0,2.5,35.0,3.0,30.6,367.5,1,el Fort Pienc
35361971,22.9,1.0,1.0,5.4,20.0,2.0,3.3,40.0,2,Sant Antoni
4627509,98.4,20.0,0.0,1.7,60.0,40.0,0.0,0.0,1,l'Antiga Esquerra de l'Eixample
27573303,95.2,23.8,2.0,18.4,31.0,47.5,245.4,2945.0,2,el Barri Gtic
3685432,73.4,6.8,2.0,9.4,89.0,13.5,100.1,1201.5,1,el Poblenou
36734771,95.9,3.0,2.5,6.8,165.0,6.0,151.3,1815.0,2,Diagonal Mar i el Front Martim del Poblenou
3038266,91.4,15.5,0.0,6.6,66.5,30.9,0.0,0.0,2,el Barri Gtic
3026783,99.7,17.2,2.0,0.4,25.0,34.5,71.9,862.3,1,el Barri Gtic
31472700,73.4,8.5,2.0,5.4,29.0,17.0,41.1,493.0,1,Sants
7330880,96.0,1.8,1.5,15.0,23.5,3.5,12.5,150.0,2,l'Antiga Esquerra de l'Eixample
31136833,71.5,15.5,2.0,0.8,85.0,31.0,219.6,2635.0,1,Diagonal Mar i el Front Martim del Poblenou
11959362,74.8,8.0,1.0,10.5,39.0,16.0,26.0,312.0,1,Sant Gervasi - la Bonanova
35077189,51.1,4.8,2.7,4.0,29.0,9.7,131.8,1582.0,3,la Maternitat i Sant Ramon
4979782,45.9,15.1,1.5,2.4,76.5,30.3,120.8,1449.0,2,el Poble Sec
1031239,18.9,23.0,2.0,6.6,39.0,46.0,149.5,1794.0,1,Sants
9247816,98.8,5.0,3.0,19.7,119.5,10.0,307.1,3684.8,2,el Poble Sec
29524090,99.7,16.5,2.0,10.7,25.0,33.0,68.8,825.0,1,la Sagrada Famlia
21552203,89.3,11.5,1.0,0.4,29.0,23.0,27.8,333.5,1,la Dreta de l'Eixample
6385807,29.9,1.0,1.0,6.7,30.0,2.0,2.5,30.0,1,el Parc i la Llacuna del Poblenou
9559117,75.6,20.0,2.0,11.9,80.0,40.0,266.7,3200.0,1,l'Antiga Esquerra de l'Eixample
24103437,18.5,7.3,1.0,11.4,63.0,14.5,75.3,903.0,2,el Barri Gtic
1189048,99.7,6.8,1.0,20.1,32.0,13.5,18.0,216.0,1,Sant Gervasi - Galvany
8125522,78.1,4.5,2.0,0.4,81.0,9.0,60.8,729.0,1,Sant Gervasi - Galvany
28630883,98.1,3.5,6.0,1.2,188.0,7.0,329.0,3948.0,1,el Poblenou
34208854,87.7,3.8,1.0,14.6,26.5,7.5,15.4,185.0,2,l'Antiga Esquerra de l'Eixample
2679993,78.1,21.8,3.0,9.4,75.0,43.5,407.8,4893.8,1,Sarri
31264937,99.7,15.5,2.0,4.1,47.0,31.0,121.4,1457.0,1,el Putxet i el Farr
4897883,98.8,9.3,4.0,10.3,104.3,18.6,1339.3,16071.0,4,Sant Antoni
27581535,96.2,20.0,0.0,7.0,299.0,40.0,0.0,0.0,1,el Poble Sec
29744225,99.5,0.5,3.0,56.8,80.0,1.0,10.0,120.0,1,Provenals del Poblenou
10443875,65.2,30.5,2.0,10.0,96.0,61.0,488.0,5856.0,1,la Dreta de l'Eixample
11118039,86.6,10.5,3.0,5.6,83.0,21.0,217.9,2614.5,1,el Poble Sec
2808935,98.9,14.0,2.0,9.6,24.0,28.0,56.0,672.0,1,el Poble Sec
826476,91.4,14.0,3.0,5.7,824.5,28.0,14679.1,176149.2,4,Vallcarca i els Penitents
38993007,38.4,3.5,1.0,10.9,40.0,7.0,11.7,140.0,1,el Poblenou
1391728,97.0,6.3,1.3,18.4,61.7,12.5,124.8,1497.8,3,l'Antiga Esquerra de l'Eixample
12713074,46.9,7.0,2.0,5.8,52.0,14.0,60.7,728.0,1,"Sant Pere, Santa Caterina i la Ribera"
4906099,94.9,7.6,2.0,19.7,89.3,15.3,779.1,9349.0,7,el Poble Sec
842868,99.7,6.5,3.0,9.9,62.5,13.0,188.1,2257.5,2,el Poble Sec
2006133,91.5,14.8,2.0,2.6,40.0,29.5,98.3,1180.0,1,l'Antiga Esquerra de l'Eixample
19381366,99.7,12.0,1.0,1.0,96.0,24.0,96.0,1152.0,1,el Poble Sec
1719417,0.3,14.0,2.0,17.2,25.0,28.0,58.3,700.0,1,la Nova Esquerra de l'Eixample
36969595,44.4,3.0,1.0,1.6,30.0,6.0,7.5,90.0,1,la Vila de Grcia
7232636,97.3,13.5,1.0,7.1,120.0,27.0,135.0,1620.0,1,"Sant Pere, Santa Caterina i la Ribera"
14163069,98.1,22.3,1.0,11.5,48.0,44.5,89.0,1068.0,1,"Sant Pere, Santa Caterina i la Ribera"
2489470,99.7,9.1,3.0,0.4,145.0,18.2,329.1,3949.8,1,la Dreta de l'Eixample
1809535,56.2,15.1,4.0,13.8,56.5,30.2,503.2,6038.1,2,la Vila de Grcia
2571392,90.3,6.8,2.0,5.3,100.0,13.5,225.0,2700.0,2,la Vila Olmpica del Poblenou
4676737,99.7,13.0,1.0,22.2,58.0,26.0,62.8,754.0,1,el Poblenou
40398699,99.7,0.5,2.0,3.6,150.0,1.0,12.5,150.0,1,Sant Gervasi - Galvany
5147158,15.6,10.5,1.0,20.0,30.0,21.0,26.3,315.0,1,el Barri Gtic
5348486,80.5,10.2,2.5,1.7,975.5,20.3,4380.7,52568.8,2,"Sant Pere, Santa Caterina i la Ribera"
3800200,77.9,20.2,1.8,7.7,48.5,40.4,869.0,10428.5,6,Sant Antoni
12508302,22.7,9.3,2.0,23.1,29.0,18.5,44.7,536.5,1,el Bess i el Maresme
3472527,98.6,7.0,2.0,2.9,100.0,14.0,116.7,1400.0,1,el Camp d'en Grassot i Grcia Nova
18054289,99.7,9.5,1.0,11.3,50.0,19.0,39.6,475.0,1,la Nova Esquerra de l'Eixample
15719572,88.0,6.5,2.0,54.8,98.0,13.0,106.2,1274.0,1,la Barceloneta
47979672,16.4,1.0,2.0,6.1,28.0,2.0,4.7,56.0,1,la Nova Esquerra de l'Eixample
2563227,31.3,11.1,3.0,12.5,121.7,22.2,530.6,6366.9,3,el Barri Gtic
17121984,12.9,0.5,1.0,9.6,12.0,1.0,0.5,6.0,1,Hostafrancs
2759839,99.2,5.3,2.0,20.4,50.0,10.5,43.8,525.0,1,el Parc i la Llacuna del Poblenou
1727648,97.5,4.2,1.0,3.3,35.0,8.3,12.1,145.8,1,la Nova Esquerra de l'Eixample
13319329,86.3,10.5,2.0,9.1,100.0,21.0,175.0,2100.0,1,l'Antiga Esquerra de l'Eixample
1006757,99.2,11.3,2.0,1.7,29.0,22.5,54.4,652.5,1,la Dreta de l'Eixample
13142633,80.5,17.3,2.0,4.5,50.0,34.5,143.8,1725.0,1,el Barri Gtic
10755240,71.8,28.3,0.0,6.7,74.0,56.5,0.0,0.0,1,"Sant Pere, Santa Caterina i la Ribera"
25266716,1.1,3.5,2.0,0.4,28.0,7.0,16.3,196.0,1,la Salut
19037354,99.5,1.0,3.0,5.4,35.0,2.0,8.8,105.0,1,la Nova Esquerra de l'Eixample
8830124,95.1,12.0,1.0,13.9,69.0,24.0,69.0,828.0,1,Sant Gervasi - Galvany
2555053,99.7,12.2,3.0,34.3,100.0,24.3,304.0,3648.0,1,el Raval
9280686,99.7,7.0,2.0,11.6,35.0,14.0,40.8,490.0,1,el Camp de l'Arpa del Clot
34249903,99.7,1.5,3.0,4.1,75.0,3.0,28.1,337.5,1,el Guinard
2792624,64.8,1.3,3.0,10.8,69.5,2.5,47.3,567.0,2,la Vila de Grcia
603336,99.7,16.5,3.0,18.5,70.0,33.0,289.2,3470.3,1,el Raval
27573426,79.0,0.5,2.5,9.0,85.5,1.0,17.6,211.5,2,la Vila de Grcia
19389619,99.7,3.5,1.0,2.2,20.0,7.0,11.7,140.0,2,la Teixonera
4311845,93.2,21.7,2.0,0.4,94.0,43.3,339.3,4072.1,1,Sant Antoni
5274808,77.0,1.0,4.0,7.2,65.0,2.0,21.7,260.0,1,la Vila de Grcia
3513529,99.7,7.5,2.0,0.4,35.0,15.0,43.8,525.0,1,el Poble Sec
3980475,24.9,4.0,2.0,4.1,54.0,8.0,36.0,432.0,1,el Fort Pienc
17505468,92.9,10.5,4.0,9.1,80.0,21.0,280.0,3360.0,1,la Dreta de l'Eixample
12115133,73.4,11.5,2.0,0.5,100.0,23.0,191.7,2300.0,1,l'Antiga Esquerra de l'Eixample
2579651,82.5,7.8,1.0,40.1,900.5,15.5,1163.5,13962.5,2,la Sagrada Famlia
17932695,23.7,12.8,2.0,12.5,38.0,25.5,159.3,1911.0,2,"Sant Pere, Santa Caterina i la Ribera"
30777206,99.7,6.0,3.0,2.1,65.0,12.0,97.5,1170.0,1,el Parc i la Llacuna del Poblenou
20028614,99.2,1.0,2.0,0.9,34.0,2.0,5.7,68.0,1,Sant Gervasi - Galvany
4218056,83.8,0.5,3.0,18.0,40.0,1.0,5.0,60.0,1,el Camp d'en Grassot i Grcia Nova
37207241,43.6,1.0,1.0,6.3,20.0,2.0,1.7,20.0,1,el Barri Gtic
19512522,42.7,2.0,1.0,1.3,15.0,4.0,2.5,30.0,1,el Bon Pastor
2161867,93.7,18.3,3.0,7.4,53.0,36.5,241.8,2901.8,1,la Nova Esquerra de l'Eixample
18750668,99.7,5.0,1.0,15.2,104.0,10.0,43.3,520.0,1,la Sagrada Famlia
46696994,97.5,2.0,2.0,20.9,140.0,4.0,46.7,560.0,1,el Fort Pienc
46637327,90.4,2.0,0.0,55.4,75.0,4.0,0.0,0.0,1,el Poblenou
15377467,23.3,16.5,2.0,15.5,100.0,33.0,275.0,3300.0,1,el Fort Pienc
10763474,99.7,3.0,2.0,4.3,34.0,6.0,17.0,204.0,1,la Vila de Grcia
7650516,98.6,5.8,2.0,2.9,47.5,11.5,92.1,1105.0,2,Sant Gervasi - la Bonanova
1375446,99.5,3.0,3.0,2.5,150.0,6.0,112.5,1350.0,1,el Camp d'en Grassot i Grcia Nova
15023319,73.2,2.0,3.0,17.3,115.0,4.0,57.5,690.0,1,la Dreta de l'Eixample
19938521,2.7,1.5,3.0,23.0,99.0,3.0,37.1,445.5,1,la Barceloneta
7281883,89.4,14.5,0.0,20.3,91.3,29.0,0.0,0.0,3,l'Antiga Esquerra de l'Eixample
25984221,85.5,16.5,0.0,11.2,40.0,33.0,0.0,0.0,1,el Raval
12770526,85.5,19.5,3.0,4.5,74.0,39.0,360.8,4329.0,1,el Poble Sec
2645216,41.9,4.0,1.0,6.5,29.0,8.0,19.8,238.0,2,la Nova Esquerra de l'Eixample
3480802,92.6,15.2,3.0,5.0,149.0,30.3,564.9,6778.8,1,el Barri Gtic
711907,91.5,4.0,5.0,4.9,18.0,8.0,30.0,360.0,1,el Guinard
7576804,75.2,3.9,2.0,18.8,141.7,7.8,263.1,3157.5,3,la Dreta de l'Eixample
25386215,99.7,1.0,1.0,14.5,55.0,2.0,4.6,55.0,1,Sant Antoni
916712,20.6,6.0,2.0,20.4,45.0,12.0,45.0,540.0,1,la Nova Esquerra de l'Eixample
