,longitude,latitude,price
7867765,2.153525,41.388511,35.0
12181980,2.200956,41.396723,110.0
344891,2.183828,41.384364,60.0
4659002,2.214983,41.406079,180.0
7493334,2.141868,41.410175,33.0
6707378,2.200783,41.396259,70.0
3070282,2.153386,41.375791,65.0
8803911,2.175808,41.38819,291.0
6751593,2.180914,41.409747,25.0
4283765,2.149513,41.394413,259.0
1886677,2.156962,41.390689,35.0
5520014,2.172396,41.401035,120.0
2840570,2.168636,41.406559,15.0
9839247,2.156932,41.390507,59.0
8381426,2.18146,41.387469,125.0
10890849,2.178551,41.383558,21.0
6767507,2.172071,41.406297,90.0
3117453,2.170021,41.397971,145.0
1327794,2.155629,41.402051,24.0
6121197,2.204837,41.395769,119.0
1528026,2.178613,41.378588,29.0
7925651,2.186925,41.409172,120.0
7684631,2.136241,41.373461,50.0
12224080,2.160808,41.393172,40.0
9649041,2.184648,41.392631,150.0
11086470,2.166224,41.374427,17.0
937547,2.15289,41.386961,435.0
10332204,2.201301,41.386938,2626.0
7528469,2.152301,41.40425,30.0
36763,2.191414,41.379064,29.0
11366342,2.157653,41.378487,14.0
3306780,2.169239,41.382861,29.0
3281680,2.176572,41.401923,77.0
6454077,2.165001,41.373165,70.0
7408335,2.155788,41.40069,75.0
9012307,2.20924,41.403044,49.0
11194559,2.154563,41.373673,25.0
5345273,2.188673,41.38192,145.0
11315334,2.128139,41.376867,30.0
7607649,2.190566,41.379183,25.0
9608097,2.164565,41.408047,40.0
2770807,2.160562,41.374173,25.0
8723819,2.179087,41.380684,69.0
11495729,2.185857,41.425232,40.0
3136400,2.192178,41.396168,96.0
11337013,2.164611,41.383574,165.0
9618080,2.188878,41.374826,100.0
7674676,2.168822,41.371764,17.0
3486957,2.169839,41.4062,55.0
4692547,2.21783,41.405714,310.0
5411539,2.148789,41.401186,75.0
6092391,2.177571,41.403258,35.0
11688252,2.168373,41.403564,35.0
779907,2.165774,41.382478,69.0
11152922,2.164403,41.371942,30.0
12165793,2.182067,41.401894,50.0
2369017,2.166309,41.40792,12.0
1459127,2.200077,41.397765,80.0
10118064,2.150816,41.411984,50.0
275889,2.171401,41.381913,100.0
5721761,2.18703,41.394385,74.0
2917564,2.146604,41.374383,80.0
9143485,2.182605,41.384945,90.0
9250135,2.186359,41.391025,39.0
9854415,2.154393,41.40467,60.0
7208792,2.153333,41.378283,85.0
4123060,2.180028,41.409393,106.0
10875080,2.147912,41.409298,28.0
10558963,2.182089,41.409965,21.0
11134484,2.178658,41.401261,20.0
2068454,2.177883,41.379061,181.0
7170518,2.159246,41.405086,90.0
8964716,2.123367,41.377614,16.0
6267702,2.148159,41.38895,38.0
3120825,2.161686,41.406828,29.0
7108039,2.177509,41.398159,130.0
218503,2.207395,41.397646,25.0
2659581,2.176687,41.386213,40.0
10516264,2.197344,41.400835,25.0
6932623,2.180223,41.383935,141.0
6153487,2.157937,41.407604,89.0
7295713,2.207206,41.407517,80.0
6307053,2.151637,41.382221,41.0
1621985,2.163495,41.414533,60.0
5306750,2.156966,41.382776,75.0
10922038,2.152941,41.374385,60.0
1596256,2.148073,41.388928,39.0
3218456,2.150652,41.377914,90.0
3213155,2.165845,41.376162,29.0
7446594,2.162366,41.375964,35.0
5700695,2.204525,41.397596,259.0
11971471,2.176505,41.402666,100.0
10237654,2.198643,41.387387,120.0
5692303,2.167355,41.385412,65.0
11077993,2.178919,41.389178,40.0
4851892,2.198644,41.394538,66.0
11551874,2.153713,41.401552,59.0
11975502,2.174413,41.392338,25.0
5898938,2.174609,41.418101,84.0
922906,2.168709,41.373763,99.0
922907,2.168411,41.373307,79.0
2644021,2.174913,41.381927,35.0
9471657,2.147639,41.403745,48.0
6347192,2.16798,41.378894,67.0
6355193,2.206139,41.406164,59.0
8677738,2.178444,41.388279,110.0
4853356,2.176108,41.403948,90.0
7538444,2.188385,41.376911,91.0
8399849,2.190624,41.375371,50.0
8123019,2.170852,41.401943,39.0
2114842,2.178132,41.380299,40.0
3576930,2.175166,41.385566,35.0
7839651,2.131823,41.38603,30.0
1021389,2.168522,41.371356,85.0
12097437,2.151078,41.405303,35.0
7589811,2.189643,41.381312,120.0
11124819,2.174558,41.446742,45.0
9652013,2.175134,41.412005,30.0
751452,2.143997,41.386399,119.0
1237747,2.17336,41.396374,55.0
7532400,2.180314,41.398539,150.0
8191640,2.155304,41.380052,55.0
7900914,2.152456,41.409985,25.0
2721867,2.156168,41.408808,35.0
5166252,2.162653,41.37562,15.0
402633,2.170444,41.374244,201.0
1189222,2.167946,41.385495,69.0
4146224,2.178853,41.391103,20.0
3865176,2.211746,41.416507,37.0
1085881,2.193687,41.393868,91.0
7623461,2.187133,41.393059,22.0
9473285,2.167122,41.404971,39.0
843999,2.177613,41.430602,27.0
6828060,2.167647,41.383735,65.0
8991744,2.144045,41.390007,30.0
5065692,2.156547,41.423638,21.0
4123242,2.154816,41.392861,160.0
9771688,2.180836,41.406408,75.0
5012133,2.188626,41.380118,101.0
8723781,2.203099,41.404303,45.0
2583061,2.161553,41.402576,100.0
9731993,2.16442,41.372179,30.0
3501589,2.165151,41.40683,79.0
1806999,2.157473,41.387964,20.0
11204523,2.180498,41.400275,28.0
11692015,2.151993,41.390129,52.0
5109377,2.156313,41.41284,60.0
4690309,2.135864,41.387577,50.0
8279661,2.176447,41.419652,119.0
9276914,2.156488,41.4205,35.0
6366659,2.188068,41.435529,25.0
4827521,2.174076,41.379847,50.0
1205812,2.15472,41.377722,50.0
1810923,2.198937,41.390494,141.0
7803444,2.162015,41.412287,45.0
468639,2.128359,41.374303,36.0
3727916,2.145975,41.415132,401.0
10324872,2.16942,41.380913,54.0
580775,2.17983,41.384785,25.0
9907681,2.163735,41.389176,65.0
7985409,2.180094,41.38894,101.0
9771358,2.183847,41.421709,46.0
1807199,2.182636,41.407726,50.0
10978474,2.184481,41.398482,60.0
3381495,2.150793,41.398051,32.0
8043586,2.16526,41.383958,145.0
7178644,2.171823,41.398765,47.0
2478132,2.137576,41.40845,70.0
938626,2.160526,41.382644,38.0
919291,2.154397,41.377291,53.0
5300340,2.1549,41.375801,20.0
7241906,2.177704,41.386715,30.0
1061343,2.127937,41.396814,98.0
2052910,2.16,41.39824,95.0
699693,2.164497,41.37916,80.0
9841472,2.204394,41.423569,35.0
4320766,2.158828,41.412661,100.0
524729,2.1705,41.402475,901.0
3892715,2.145883,41.407952,50.0
31958,2.15924,41.409555,112.0
11984390,2.166198,41.404496,20.0
9922861,2.166408,41.374874,25.0
1714802,2.142599,41.387125,35.0
11289260,2.186203,41.424215,60.0
9939562,2.173762,41.386154,59.0
6624295,2.184344,41.389931,146.0
3832568,2.179675,41.425919,80.0
11315944,2.146845,41.372309,45.0
8923214,2.186206,41.441523,62.0
449581,2.164195,41.379613,42.0
3547543,2.178029,41.403497,35.0
449854,2.179225,41.388067,125.0
11520015,2.152332,41.378438,50.0
8668951,2.159616,41.409148,40.0
7099480,2.141971,41.374211,20.0
4904743,2.126058,41.37864,82.0
1137759,2.188604,41.425177,88.0
7301967,2.149623,41.391743,20.0
6722707,2.177541,41.399846,17.0
1486127,2.174202,41.406155,40.0
2808645,2.179995,41.408583,25.0
2428841,2.157258,41.375639,15.0
10225511,2.15725,41.401219,75.0
2538360,2.133409,41.377113,68.0
5100167,2.139039,41.41236,22.0
7909876,2.166345,41.404192,30.0
726173,2.163305,41.405114,60.0
2261482,2.176534,41.405732,41.0
7397610,2.16342,41.407405,88.0
10170589,2.168246,41.387661,250.0
509286,2.156792,41.372639,56.0
6022823,2.176647,41.409138,35.0
915590,2.156463,41.385403,205.0
6166523,2.155468,41.389769,20.0
7736997,2.165349,41.373475,29.0
7561837,2.154372,41.403155,65.0
9602567,2.181103,41.380915,42.0
7435840,2.163235,41.373164,49.0
10034834,2.198365,41.387953,215.0
7992515,2.181325,41.38898,62.0
7453345,2.154515,41.407978,146.0
5138508,2.175389,41.412225,30.0
10129449,2.176257,41.39863,24.0
11337025,2.147938,41.37362,295.0
11264529,2.203367,41.408726,120.0
8573388,2.154837,41.386562,69.0
12219146,2.170343,41.403681,25.0
8114711,2.148152,41.383333,34.0
7470346,2.175113,41.379874,39.0
6868897,2.188508,41.400856,25.0
11289678,2.171733,41.377869,205.0
330957,2.171741,41.398306,120.0
9899195,2.147372,41.382286,100.0
10014076,2.19244,41.393285,88.0
2264212,2.172628,41.378567,180.0
6632574,2.173382,41.418981,19.0
7287905,2.175301,41.402065,45.0
2078332,2.161095,41.406299,76.0
5589931,2.159315,41.434353,30.0
9499034,2.173847,41.389135,170.0
6790696,2.19048,41.378378,28.0
7357729,2.157824,41.375444,66.0
11339176,2.144339,41.390205,190.0
10504025,2.176158,41.398662,100.0
9937559,2.171685,41.388012,99.0
6873563,2.186771,41.433786,146.0
3796102,2.157655,41.396857,295.0
3710601,2.147601,41.386274,18.0
1558596,2.179316,41.383748,19.0
1509692,2.15681,41.434994,59.0
1509691,2.157025,41.373329,25.0
514551,2.170403,41.419125,20.0
10152684,2.175361,41.377624,235.0
12040253,2.18014,41.410808,170.0
2248234,2.168719,41.389963,40.0
4169375,2.123908,41.395055,155.0
11337248,2.162318,41.426788,23.0
10534125,2.203472,41.425003,16.0
11766324,2.17826,41.378335,80.0
11426323,2.150761,41.379096,100.0
3003688,2.179296,41.403551,54.0
8297912,2.1569,41.401941,30.0
3855575,2.173866,41.391595,79.0
5428674,2.187652,41.42108,22.0
1252280,2.143139,41.403879,85.0
12051775,2.188895,41.391322,59.0
11174436,2.165433,41.384401,400.0
6459224,2.156473,41.379909,149.0
3000888,2.196446,41.40496,129.0
12085372,2.159129,41.422864,70.0
6659629,2.199887,41.39031,225.0
2623614,2.172012,41.384883,36.0
4398254,2.177895,41.403672,94.0
478616,2.169197,41.395938,130.0
959725,2.20286,41.402928,25.0
8222317,2.199384,41.397103,70.0
10604031,2.147747,41.380442,25.0
8562284,2.163646,41.37148,17.0
290592,2.177538,41.412337,69.0
8864689,2.183372,41.390774,50.0
11091269,2.167062,41.390273,200.0
7573267,2.137658,41.401734,100.0
10028983,2.192401,41.379616,65.0
5010882,2.172802,41.406075,35.0
5400372,2.171007,41.387815,235.0
10133966,2.183287,41.384215,59.0
2070190,2.147923,41.383191,65.0
5388540,2.148466,41.395529,100.0
7574276,2.13747,41.40236,100.0
5331086,2.136967,41.383981,300.0
10738727,2.148641,41.3706,100.0
5580110,2.155849,41.380257,15.0
9120546,2.151746,41.378442,68.0
3306338,2.179188,41.386751,25.0
45335,2.170523,41.376022,32.0
8040926,2.189737,41.379017,93.0
10819271,2.15673,41.389527,199.0
901172,2.178435,41.398511,65.0
9059669,2.182506,41.383764,180.0
3684162,2.151269,41.411146,2269.0
7838608,2.162979,41.383671,60.0
6647510,2.144902,41.402397,39.0
901175,2.178327,41.398633,45.0
11470876,2.158478,41.41968,14.0
4831372,2.152304,41.390393,40.0
5496798,2.16267,41.388576,30.0
9720798,2.155899,41.390902,89.0
8159814,2.160353,41.373818,100.0
9058533,2.202183,41.400515,40.0
6916780,2.145622,41.401172,51.0
1153422,2.169234,41.411125,25.0
10108082,2.173757,41.383894,100.0
2500050,2.205895,41.397684,99.0
11964537,2.1744,41.401336,33.0
7077356,2.153451,41.379723,30.0
5523290,2.16462,41.402334,31.0
3692803,2.174744,41.41549,39.0
6321358,2.181049,41.412048,40.0
9790587,2.148961,41.393483,118.0
5216980,2.127821,41.395508,31.0
9790580,2.178853,41.390726,231.0
3501981,2.154891,41.407102,20.0
6152169,2.15333,41.379164,160.0
7868198,2.157639,41.389844,65.0
6844264,2.185016,41.424493,25.0
2729680,2.15056,41.392863,110.0
6152163,2.191884,41.413967,16.0
2090868,2.148786,41.371195,29.0
6152161,2.192129,41.414414,16.0
1212645,2.159983,41.377634,60.0
7476761,2.189281,41.381802,80.0
12127628,2.15464,41.398811,50.0
2573177,2.172364,41.3863,35.0
7739780,2.135497,41.384067,90.0
4336964,2.163617,41.38488,35.0
9787152,2.177957,41.386151,44.0
1814924,2.192585,41.392505,49.0
365147,2.159669,41.378181,39.0
7311997,2.149719,41.388571,30.0
1176883,2.175231,41.387779,150.0
79755,2.150581,41.390902,110.0
4922877,2.147371,41.379748,68.0
8127016,2.169911,41.381309,60.0
10007287,2.166721,41.374335,80.0
10555855,2.174517,41.390194,129.0
11504578,2.176435,41.388894,79.0
5176644,2.175286,41.382346,65.0
2307766,2.156214,41.379813,129.0
11002362,2.215765,41.406458,140.0
10715172,2.132778,41.384571,46.0
268417,2.149793,41.376874,22.0
6449285,2.163323,41.390849,40.0
1889121,2.153564,41.395244,249.0
3317823,2.150649,41.406013,31.0
5646031,2.176827,41.381372,40.0
3560163,2.175371,41.381783,80.0
9934258,2.184269,41.430354,85.0
6920377,2.148912,41.395062,70.0
8114070,2.164592,41.373578,23.0
10567395,2.183593,41.386108,69.0
8593855,2.174165,41.37948,65.0
4045637,2.178734,41.381138,163.0
375961,2.16234,41.398103,90.0
10916769,2.17655,41.423933,20.0
549116,2.172394,41.40198,211.0
7086254,2.163923,41.373105,110.0
1580624,2.176967,41.410876,95.0
9701561,2.178588,41.383972,120.0
2040033,2.173012,41.40636,76.0
4207444,2.174315,41.377549,99.0
11282412,2.162873,41.391322,400.0
5361884,2.144322,41.386948,41.0
11259644,2.17756,41.389111,69.0
2104807,2.161268,41.398793,81.0
7952950,2.182557,41.384503,33.0
7005505,2.173241,41.404762,100.0
11259649,2.164096,41.381178,39.0
2535510,2.142668,41.386457,159.0
6242961,2.151739,41.379613,35.0
2232591,2.17159,41.379629,100.0
1951405,2.1551,41.401003,95.0
2375996,2.156751,41.380016,141.0
595419,2.186714,41.383925,110.0
8861302,2.150992,41.391077,181.0
3757642,2.162798,41.402213,71.0
3926264,2.16677,41.373337,166.0
9792526,2.17439,41.411579,11.0
3227507,2.165176,41.408612,115.0
6670400,2.213521,41.405265,428.0
7118837,2.178589,41.409172,35.0
5229622,2.173777,41.38322,46.0
5567663,2.16976,41.373279,111.0
837986,2.168211,41.373548,90.0
1671481,2.199497,41.388749,60.0
1255085,2.170553,41.395151,139.0
8059931,2.175884,41.40496,100.0
2417513,2.17433,41.427093,47.0
7402077,2.197493,41.409589,47.0
5508296,2.170509,41.409247,50.0
9639522,2.160624,41.388265,68.0
11272640,2.196486,41.403175,100.0
11272644,2.180365,41.38066,70.0
2860403,2.163,41.409951,39.0
11354771,2.181029,41.393661,59.0
1105556,2.166272,41.391391,53.0
2753314,2.162741,41.421836,100.0
842126,2.161967,41.405356,140.0
11092982,2.189452,41.377554,79.0
2984892,2.219325,41.415249,26.0
1530586,2.159325,41.400237,84.0
9337307,2.145815,41.407761,40.0
7593288,2.180367,41.39353,117.0
10032126,2.17974,41.386856,105.0
7384012,2.199144,41.396447,89.0
11130249,2.204091,41.405323,116.0
3432469,2.165786,41.399549,40.0
11653224,2.161036,41.382319,50.0
8007255,2.159981,41.38102,35.0
9873391,2.148667,41.398352,81.0
8978429,2.165997,41.373491,35.0
9020074,2.175654,41.391705,39.0
2453366,2.174739,41.386077,35.0
2099068,2.177474,41.385192,30.0
4570096,2.158482,41.403912,74.0
1366871,2.169455,41.385133,35.0
4098086,2.153,41.392991,25.0
3199885,2.17807,41.384441,20.0
11808879,2.192179,41.379649,96.0
6906892,2.169753,41.39225,329.0
11321865,2.157353,41.379389,60.0
10026265,2.179074,41.38275,71.0
7772562,2.143472,41.404821,75.0
270189,2.141182,41.419881,37.0
975308,2.173983,41.393539,90.0
1495715,2.158025,41.376806,75.0
9125507,2.154745,41.408337,18.0
8160749,2.173048,41.424902,45.0
10198618,2.158343,41.381035,29.0
1775617,2.161463,41.374567,100.0
5462414,2.178214,41.388404,60.0
888316,2.163072,41.384248,42.0
1499405,2.159328,41.386645,235.0
8578499,2.176397,41.38587,40.0
1021822,2.153532,41.378419,26.0
8077845,2.167625,41.387375,460.0
2212856,2.161842,41.38356,34.0
7318454,2.176497,41.378633,188.0
11314978,2.143651,41.384075,15.0
7732818,2.189233,41.378225,45.0
4107478,2.200678,41.386457,75.0
10822633,2.155174,41.401954,18.0
7396202,2.158903,41.390209,130.0
10614576,2.174529,41.384777,55.0
9766366,2.163589,41.382299,89.0
9992624,2.17885,41.385244,69.0
10082752,2.1673,41.386412,89.0
9857473,2.167487,41.37986,90.0
4699222,2.1664,41.373669,25.0
4456634,2.176033,41.404483,30.0
4361884,2.137722,41.413251,60.0
9839087,2.183515,41.383584,35.0
3653695,2.174936,41.382006,60.0
8894189,2.170449,41.384136,30.0
6209592,2.182429,41.3961,95.0
3108648,2.215185,41.408672,1098.0
11508429,2.150756,41.400879,35.0
4186946,2.172907,41.412379,70.0
11667917,2.147233,41.382089,25.0
5818871,2.1739,41.392517,250.0
3854766,2.168123,41.382523,36.0
1331475,2.182227,41.398773,20.0
2729519,2.177207,41.398936,90.0
2657116,2.146968,41.372153,35.0
10897106,2.183927,41.399762,61.0
12237534,2.154488,41.394122,140.0
6809880,2.203487,41.404883,80.0
11767804,2.179045,41.382369,40.0
5622213,2.160704,41.428883,30.0
12125571,2.177488,41.385487,117.0
3328222,2.176291,41.405791,75.0
10242827,2.138152,41.379315,40.0
6724391,2.148433,41.395861,110.0
2567501,2.174223,41.423675,19.0
9384555,2.158727,41.373781,33.0
10909062,2.172404,41.376926,150.0
3455148,2.179498,41.387014,49.0
2244935,2.149918,41.381904,120.0
9591088,2.1554,41.382629,53.0
3088468,2.159729,41.378505,88.0
8663950,2.195063,41.409351,35.0
11589097,2.143372,41.408415,44.0
10915154,2.18264,41.401693,45.0
1129312,2.170016,41.381631,29.0
11648718,2.163827,41.370814,80.0
11083688,2.159962,41.398923,19.0
8209277,2.178735,41.392358,139.0
11133260,2.171877,41.421808,80.0
7856837,2.214984,41.414484,53.0
7041844,2.19443,41.399094,60.0
4103317,2.159118,41.374582,40.0
10559242,2.17513,41.379523,50.0
11838028,2.176046,41.411514,95.0
6790739,2.139323,41.361863,23.0
9808908,2.172088,41.403248,30.0
8226661,2.19257,41.378072,40.0
1360708,2.156173,41.407782,100.0
536937,2.169651,41.397211,40.0
9898380,2.194479,41.405226,108.0
1530573,2.179271,41.401689,110.0
2828143,2.191167,41.377254,60.0
7990152,2.167708,41.384187,25.0
1024257,2.202801,41.406804,37.0
4970310,2.178939,41.402856,65.0
8368332,2.168915,41.386379,65.0
700059,2.146379,41.403767,70.0
7608574,2.144126,41.384545,50.0
7225237,2.160936,41.399722,100.0
11869641,2.168499,41.378471,117.0
9421482,2.171779,41.398021,60.0
569610,2.140778,41.376536,120.0
8991085,2.152149,41.382157,30.0
11773090,2.159487,41.41807,75.0
2394424,2.157425,41.389005,89.0
10132170,2.169764,41.39287,111.0
4029838,2.165154,41.375238,90.0
2188743,2.185776,41.436985,15.0
5769870,2.161372,41.376171,92.0
6816660,2.163808,41.384941,28.0
11310101,2.158884,41.401334,20.0
6394424,2.178213,41.40604,110.0
11348195,2.143146,41.405913,393.0
7977915,2.157609,41.387097,124.0
6881519,2.146579,41.398574,131.0
5238452,2.199272,41.387128,90.0
2236041,2.173013,41.384434,33.0
7640158,2.155794,41.382909,26.0
9055392,2.188241,41.381393,30.0
12033127,2.168887,41.372397,25.0
12120702,2.179505,41.410501,20.0
8756760,2.16576,41.387996,48.0
710127,2.15855,41.383118,65.0
5769043,2.188886,41.393487,105.0
8978226,2.17219,41.392855,82.0
9802886,2.153785,41.38278,42.0
1279649,2.138584,41.403282,69.0
539570,2.170642,41.394896,150.0
1105032,2.154571,41.375278,150.0
9816435,2.157027,41.399066,15.0
347291,2.183624,41.396846,85.0
4798129,2.191481,41.393837,69.0
9740948,2.204387,41.423867,17.0
11348996,2.152382,41.40391,103.0
8012439,2.147648,41.394679,121.0
12306044,2.184921,41.404554,80.0
7226161,2.164319,41.379155,60.0
11112654,2.172822,41.384154,90.0
7930871,2.153137,41.391746,15.0
7706652,2.16233,41.399403,80.0
11308566,2.155543,41.405674,22.0
9695829,2.153758,41.401155,220.0
1710781,2.180652,41.380906,25.0
6142316,2.184296,41.397724,60.0
11857430,2.190751,41.378902,85.0
2036662,2.159448,41.384615,109.0
5915717,2.175249,41.430765,23.0
959089,2.15014,41.407113,250.0
6684016,2.195335,41.398984,45.0
4390620,2.164233,41.409139,15.0
7607920,2.191749,41.407737,35.0
1694946,2.168835,41.376122,84.0
7965883,2.153721,41.392044,114.0
8768905,2.188954,41.381432,99.0
5285496,2.148641,41.410485,59.0
11674333,2.144748,41.405719,35.0
11417078,2.136846,41.378177,24.0
7321073,2.179238,41.400548,30.0
840096,2.187682,41.434896,16.0
6931172,2.154009,41.378801,100.0
12104808,2.178122,41.377937,49.0
3960067,2.145277,41.39547,100.0
6290267,2.180187,41.385418,44.0
12102125,2.160336,41.385858,35.0
9690678,2.156505,41.376301,19.0
1659297,2.160452,41.399816,96.0
8012299,2.147941,41.392833,111.0
11367546,2.178928,41.388765,100.0
1186559,2.161371,41.376387,105.0
2063747,2.173355,41.389832,176.0
11198286,2.176608,41.39106,45.0
6819336,2.168643,41.396314,116.0
8734389,2.186638,41.420722,30.0
4665729,2.174692,41.378201,25.0
10665773,2.175481,41.382203,80.0
2752090,2.180964,41.385556,60.0
11937061,2.204479,41.403161,30.0
6895395,2.15779,41.376612,33.0
5628856,2.156426,41.377934,52.0
1385393,2.166722,41.37364,25.0
174382,2.174231,41.406161,110.0
4222755,2.199954,41.385953,76.0
11566662,2.162137,41.416488,40.0
7007488,2.207645,41.400016,300.0
3114979,2.179907,41.384777,80.0
11058942,2.159452,41.379087,119.0
11501379,2.180061,41.389058,45.0
2138515,2.179176,41.38743,55.0
430589,2.176659,41.380933,125.0
11431964,2.178367,41.385166,73.0
5183056,2.153548,41.387393,73.0
410040,2.17361,41.405974,70.0
3361707,2.1823,41.387079,95.0
1930568,2.158525,41.389557,90.0
11921752,2.192064,41.378209,20.0
8745912,2.159199,41.40079,58.0
287294,2.196338,41.386194,135.0
6409184,2.175627,41.37964,17.0
3766422,2.179985,41.396956,15.0
2603290,2.159308,41.407112,49.0
9382048,2.14806,41.382307,23.0
11486871,2.152297,41.4182,50.0
431989,2.178827,41.384525,58.0
6845828,2.183145,41.406459,97.0
