,24h_checkin,Air_conditioning,Bedroom_lock,Breakfast,Elevator,Essentials,Heating,Internet,Kitchen,Pets_allowed,Smoking_allowed,TV,Washer,accommodates,bathrooms,bedrooms,cancel_pol,host_id,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,superhost,neighbourhood,January,February,March,April,May,June,July,August,September,October,November,December,Total_days,Availability,Ja_rcounts,Fe_rcounts,Mar_rcounts,Ap_rcounts,May_rcounts,Jun_rcounts,Jul_rcounts,Au_rcounts,Se_rcounts,Oc_rcounts,No_rcounts,De_rcounts,Total_rcounts,Est_bookings,Occupancy_rate,Income_year,Income_month
6431018,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,2.0,strict,13762179,0.0,41.398725,2.178409,1.0,146.0,Apartment,4.5,Entire home/apt,0,el Fort Pienc,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,9.0,4.5,33.8709677419,657.0,54.75
6432766,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,moderate,5414471,0.0,41.424463,2.205961,2.0,22.0,Apartment,5.0,Private room,0,la Verneda i la Pau,29,15,31,30,31,30,31,31,30,31,30,31,350.0,95.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,2.5,22.2826086957,110.0,9.16666666667
6433547,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,strict,33274453,1.0,41.409163,2.172463,2.0,31.0,Apartment,5.0,Private room,1,la Sagrada Famlia,28,29,18,30,31,30,31,31,30,31,30,31,350.0,95.89,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,20.0,10.0,12.0967741935,620.0,51.6666666667
6433640,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,moderate,33581476,1.0,41.386396,2.138464,1.0,39.0,Apartment,4.5,Private room,0,les Corts,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,3.0,6.03448275862,117.0,9.75
6435386,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,33557337,1.0,41.385861,2.173594,2.0,55.0,Apartment,5.0,Private room,0,el Barri Gtic,0,3,0,0,0,0,0,31,30,31,30,31,156.0,42.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,9.0,4.5,0.412087912088,495.0,41.25
6436766,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,flexible,32846473,0.0,41.410011,2.140352,1.0,40.0,Apartment,4.5,Private room,0,el Putxet i el Farr,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,8.0,4.0,4.61538461538,160.0,13.3333333333
643783,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,moderate,3148068,1.0,41.384505,2.140377,2.0,18.0,Apartment,4.0,Private room,0,les Corts,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,1.0,1.33,1.0,1.67,1.5,5.0,1.33,3.0,2.0,1.0,0.0,18.83,9.415,3.9364640884,338.94,28.245
6439551,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,3.0,moderate,1474179,1.0,41.383175,2.178135,1.0,155.0,Apartment,5.0,Entire home/apt,0,el Barri Gtic,21,15,19,15,31,27,31,29,30,31,30,31,310.0,84.93,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,4.0,6.0,5.0,3.0,32.0,16.0,0.416666666667,2480.0,206.666666667
6440132,1,1,0,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,strict,14580203,0.0,41.39117,2.176964,3.0,90.0,Apartment,4.5,Entire home/apt,0,la Dreta de l'Eixample,26,22,31,21,31,30,31,31,30,31,30,31,345.0,94.52,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,3.0,2.0,1.0,0.0,18.0,9.0,5.1724137931,2430.0,202.5
6441145,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,strict,4268388,1.0,41.381803,2.16546,2.0,30.0,Apartment,5.0,Private room,0,el Raval,0,0,0,0,0,25,31,31,30,31,30,31,209.0,57.26,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,11.0,5.5,2.88461538462,330.0,27.5
6441177,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,flexible,8281212,0.0,41.374219,2.132295,2.0,29.0,Apartment,4.5,Private room,0,Sants,25,29,28,22,31,30,31,31,30,31,30,31,349.0,95.62,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,12.0,6.0,13.3333333333,348.0,29.0
6441571,1,1,0,1,1,1,1,1,1,1,1,1,1,5.0,1.0,2.0,moderate,33631790,0.0,41.379418,2.154235,1.0,50.0,Apartment,4.5,Entire home/apt,0,la Nova Esquerra de l'Eixample,5,11,15,17,27,27,20,19,30,31,30,31,263.0,72.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,7.0,25.0,12.5,4.45544554455,625.0,52.0833333333
6441872,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,moderate,3937003,0.0,41.401502,2.179865,3.0,100.0,Apartment,4.5,Entire home/apt,0,el Fort Pienc,26,29,31,30,31,30,31,31,30,31,30,31,361.0,98.9,0.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,3.0,4.0,1.0,1.0,22.0,11.0,3.98230088496,3300.0,275.0
644265,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,1.0,strict,3223946,1.0,41.38228,2.167281,2.0,25.0,Apartment,4.5,Private room,0,el Raval,0,29,31,30,31,30,31,31,30,31,30,31,335.0,91.78,1.0,0.0,0.0,1.5,2.0,4.0,1.33,3.0,1.67,0.0,0.0,0.0,14.5,7.25,1.71919770774,362.5,30.2083333333
644289,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,strict,3196093,0.0,41.38049,2.149943,3.0,25.0,Apartment,4.5,Private room,0,la Nova Esquerra de l'Eixample,0,29,31,30,4,30,31,31,30,31,30,31,308.0,84.38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.67,0.0,0.0,6.67,3.335,6.18131868132,250.125,20.84375
6444737,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,2.0,strict,33644849,0.0,41.394718,2.160201,2.0,82.0,Apartment,4.5,Entire home/apt,0,la Dreta de l'Eixample,29,29,31,30,31,30,31,31,30,31,30,31,364.0,99.73,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,7.0,5.0,1.0,32.0,16.0,6.58307210031,2624.0,218.666666667
